"Adams Car Assembly (Adams 2019)"
	"2019-11-"	"2 21:42:24"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"chassis_accelerations"	"User Result"	"     (N/A)"	"     (N/A)"	"Chassis Accelerations"

".horus.simu100max_swept.chassis_accelerations.TIME"	".horus.simu100max_swept.chassis_accelerations.longitudinal"	".horus.simu100max_swept.chassis_accelerations.lateral"	".horus.simu100max_swept.chassis_accelerations.vertical"	".horus.simu100max_swept.chassis_accelerations.corrected_lateral"	".horus.simu100max_swept.chassis_accelerations.roll"	".horus.simu100max_swept.chassis_accelerations.pitch"	".horus.simu100max_swept.chassis_accelerations.yaw"
2.495000e+01	3.719518e-03	2.451473e-01	-4.703446e-03	2.621519e-01	-2.229843e+00	1.495885e-01	7.205341e+00
2.496000e+01	3.696647e-03	2.424074e-01	-4.598811e-03	2.592657e-01	-2.216673e+00	1.490511e-01	7.304994e+00
2.497000e+01	3.672747e-03	2.396123e-01	-4.493410e-03	2.563208e-01	-2.203034e+00	1.484521e-01	7.403532e+00
2.498000e+01	3.647831e-03	2.367625e-01	-4.387348e-03	2.533175e-01	-2.188940e+00	1.478232e-01	7.500938e+00
2.499000e+01	3.621910e-03	2.338583e-01	-4.280731e-03	2.502565e-01	-2.174399e+00	1.471894e-01	7.597199e+00
2.500000e+01	3.595000e-03	2.309004e-01	-4.173660e-03	2.471381e-01	-2.159421e+00	1.465698e-01	7.692304e+00
2.501000e+01	3.567114e-03	2.278891e-01	-4.066237e-03	2.439630e-01	-2.144012e+00	1.459775e-01	7.786241e+00
2.502000e+01	3.538271e-03	2.248249e-01	-3.958560e-03	2.407316e-01	-2.128181e+00	1.454207e-01	7.879000e+00
2.503000e+01	3.508488e-03	2.217085e-01	-3.850725e-03	2.374445e-01	-2.111935e+00	1.449025e-01	7.970570e+00
2.504000e+01	3.477783e-03	2.185403e-01	-3.742823e-03	2.341023e-01	-2.095284e+00	1.444222e-01	8.060942e+00
2.505000e+01	3.446177e-03	2.153208e-01	-3.634943e-03	2.307054e-01	-2.078237e+00	1.439757e-01	8.150103e+00
2.506000e+01	3.413691e-03	2.120506e-01	-3.527167e-03	2.272546e-01	-2.060806e+00	1.435560e-01	8.238042e+00
2.507000e+01	3.380348e-03	2.087303e-01	-3.419575e-03	2.237504e-01	-2.043003e+00	1.431538e-01	8.324747e+00
2.508000e+01	3.346171e-03	2.053604e-01	-3.312242e-03	2.201934e-01	-2.024840e+00	1.427582e-01	8.410203e+00
2.509000e+01	3.311186e-03	2.019415e-01	-3.205239e-03	2.165842e-01	-2.006331e+00	1.423570e-01	8.494395e+00
2.510000e+01	3.275418e-03	1.984743e-01	-3.098631e-03	2.129236e-01	-1.987488e+00	1.419372e-01	8.577306e+00
2.511000e+01	3.238896e-03	1.949593e-01	-2.992483e-03	2.092120e-01	-1.968324e+00	1.414855e-01	8.658918e+00
2.512000e+01	3.201646e-03	1.913972e-01	-2.886851e-03	2.054502e-01	-1.948851e+00	1.409885e-01	8.739213e+00
2.513000e+01	3.163698e-03	1.877886e-01	-2.781791e-03	2.016389e-01	-1.929078e+00	1.404328e-01	8.818168e+00
2.514000e+01	3.125084e-03	1.841340e-01	-2.677356e-03	1.977787e-01	-1.909016e+00	1.398056e-01	8.895762e+00
2.515000e+01	3.085833e-03	1.804343e-01	-2.573594e-03	1.938703e-01	-1.888672e+00	1.390946e-01	8.971970e+00
2.516000e+01	3.045981e-03	1.766900e-01	-2.470554e-03	1.899145e-01	-1.868053e+00	1.382882e-01	9.046767e+00
2.517000e+01	3.005558e-03	1.729019e-01	-2.368281e-03	1.859118e-01	-1.847163e+00	1.373757e-01	9.120127e+00
2.518000e+01	2.964609e-03	1.690705e-01	-2.266807e-03	1.818632e-01	-1.826000e+00	1.363327e-01	9.192035e+00
2.519000e+01	2.923173e-03	1.651967e-01	-2.166171e-03	1.777692e-01	-1.804569e+00	1.351471e-01	9.262467e+00
2.520000e+01	2.881280e-03	1.612811e-01	-2.066433e-03	1.736307e-01	-1.782884e+00	1.338342e-01	9.331369e+00
2.521000e+01	2.838962e-03	1.573244e-01	-1.967642e-03	1.694484e-01	-1.760941e+00	1.323924e-01	9.398704e+00
2.522000e+01	2.796255e-03	1.533273e-01	-1.869842e-03	1.652230e-01	-1.738736e+00	1.308148e-01	9.464439e+00
2.523000e+01	2.753197e-03	1.492906e-01	-1.773077e-03	1.609554e-01	-1.716261e+00	1.290939e-01	9.528539e+00
2.524000e+01	2.709827e-03	1.452150e-01	-1.677392e-03	1.566462e-01	-1.693510e+00	1.272225e-01	9.590970e+00
2.525000e+01	2.666189e-03	1.411013e-01	-1.582831e-03	1.522964e-01	-1.670479e+00	1.251951e-01	9.651697e+00
2.526000e+01	2.622323e-03	1.369502e-01	-1.489443e-03	1.479067e-01	-1.647159e+00	1.230078e-01	9.710682e+00
2.527000e+01	2.578274e-03	1.327625e-01	-1.397278e-03	1.434780e-01	-1.623546e+00	1.206578e-01	9.767886e+00
2.528000e+01	2.534082e-03	1.285391e-01	-1.306420e-03	1.390110e-01	-1.599622e+00	1.181750e-01	9.823301e+00
2.529000e+01	2.489790e-03	1.242808e-01	-1.217027e-03	1.345069e-01	-1.575353e+00	1.156530e-01	9.876977e+00
2.530000e+01	2.445459e-03	1.199885e-01	-1.129050e-03	1.299663e-01	-1.550831e+00	1.129802e-01	9.928777e+00
2.531000e+01	2.401134e-03	1.156627e-01	-1.042481e-03	1.253900e-01	-1.526056e+00	1.100906e-01	9.978604e+00
2.532000e+01	2.356855e-03	1.113044e-01	-9.573617e-04	1.207789e-01	-1.500997e+00	1.069704e-01	1.002639e+01
2.533000e+01	2.312663e-03	1.069143e-01	-8.737530e-04	1.161338e-01	-1.475624e+00	1.036320e-01	1.007209e+01
2.534000e+01	2.268599e-03	1.024934e-01	-7.917271e-04	1.114557e-01	-1.449912e+00	1.000969e-01	1.011567e+01
2.535000e+01	2.224720e-03	9.803876e-02	-7.120466e-04	1.067419e-01	-1.426398e+00	9.582687e-02	1.015983e+01
2.536000e+01	2.181112e-03	9.355382e-02	-6.343697e-04	1.019956e-01	-1.402965e+00	9.132249e-02	1.020228e+01
2.537000e+01	2.137763e-03	8.904129e-02	-5.584214e-04	9.721969e-02	-1.378041e+00	8.685431e-02	1.024164e+01
2.538000e+01	2.094685e-03	8.450206e-02	-4.842289e-04	9.241512e-02	-1.351782e+00	8.236317e-02	1.027814e+01
2.539000e+01	2.051928e-03	7.993699e-02	-4.117951e-04	8.758278e-02	-1.324480e+00	7.780182e-02	1.031192e+01
2.540000e+01	2.009488e-03	7.534714e-02	-3.411627e-04	8.272378e-02	-1.295760e+00	7.318551e-02	1.034333e+01
2.541000e+01	1.967553e-03	7.073344e-02	-2.724157e-04	7.783910e-02	-1.266078e+00	6.856073e-02	1.037230e+01
2.542000e+01	1.926201e-03	6.609670e-02	-2.056371e-04	7.292960e-02	-1.235910e+00	6.394312e-02	1.039872e+01
2.543000e+01	1.885457e-03	6.143773e-02	-1.409225e-04	6.799617e-02	-1.205614e+00	5.933529e-02	1.042245e+01
2.544000e+01	1.845351e-03	5.675740e-02	-7.836346e-05	6.303970e-02	-1.175431e+00	5.472160e-02	1.044336e+01
2.545000e+01	1.805921e-03	5.205663e-02	-1.805342e-05	5.806118e-02	-1.145481e+00	5.008033e-02	1.046134e+01
2.546000e+01	1.767204e-03	4.733640e-02	3.991203e-05	5.306163e-02	-1.115772e+00	4.538913e-02	1.047628e+01
2.547000e+01	1.729240e-03	4.259775e-02	9.543644e-05	4.804216e-02	-1.086227e+00	4.062754e-02	1.048811e+01
2.548000e+01	1.692067e-03	3.784174e-02	1.484244e-04	4.300387e-02	-1.056713e+00	3.577850e-02	1.049676e+01
2.549000e+01	1.655723e-03	3.306948e-02	1.987839e-04	3.794793e-02	-1.027063e+00	3.082925e-02	1.050219e+01
2.550000e+01	1.620245e-03	2.828212e-02	2.464276e-04	3.287553e-02	-9.971026e-01	2.577188e-02	1.050434e+01
2.551000e+01	1.585671e-03	2.348082e-02	2.912750e-04	2.778788e-02	-9.666658e-01	2.060358e-02	1.050320e+01
2.552000e+01	1.552037e-03	1.866675e-02	3.332525e-04	2.268623e-02	-9.356077e-01	1.532650e-02	1.049872e+01
2.553000e+01	1.519382e-03	1.384111e-02	3.722946e-04	1.757182e-02	-9.038122e-01	9.947415e-03	1.049089e+01
2.554000e+01	1.487742e-03	9.005143e-03	4.083432e-04	1.244593e-02	-8.711952e-01	4.477147e-03	1.047968e+01
2.555000e+01	1.457154e-03	4.160069e-03	4.413477e-04	7.309871e-03	-8.377040e-01	-1.070189e-03	1.046508e+01
2.556000e+01	1.427654e-03	-6.928476e-04	4.712636e-04	2.164948e-03	-8.033147e-01	-6.678014e-03	1.044706e+01
2.557000e+01	1.399279e-03	-5.552333e-03	4.980519e-04	-2.987500e-03	-7.680276e-01	-1.232817e-02	1.042562e+01
2.558000e+01	1.372064e-03	-1.041709e-02	5.216783e-04	-8.146117e-03	-7.318621e-01	-1.800178e-02	1.040073e+01
2.559000e+01	1.346044e-03	-1.528582e-02	5.421117e-04	-1.330953e-02	-6.948515e-01	-2.368001e-02	1.037239e+01
2.560000e+01	1.321252e-03	-2.015717e-02	5.593239e-04	-1.847634e-02	-6.570379e-01	-2.934475e-02	1.034059e+01
2.561000e+01	1.297721e-03	-2.502982e-02	5.732886e-04	-2.364514e-02	-6.184682e-01	-3.497914e-02	1.030532e+01
2.562000e+01	1.275484e-03	-2.990240e-02	5.839810e-04	-2.881451e-02	-5.791909e-01	-4.056793e-02	1.026657e+01
2.563000e+01	1.254572e-03	-3.477353e-02	5.913772e-04	-3.398300e-02	-5.392534e-01	-4.609776e-02	1.022433e+01
2.564000e+01	1.235012e-03	-3.964183e-02	5.954546e-04	-3.914914e-02	-4.987005e-01	-5.155721e-02	1.017860e+01
2.565000e+01	1.216835e-03	-4.450589e-02	5.961916e-04	-4.431149e-02	-4.575736e-01	-5.693676e-02	1.012937e+01
2.566000e+01	1.200067e-03	-4.936432e-02	5.935676e-04	-4.946854e-02	-4.159102e-01	-6.222875e-02	1.007665e+01
2.567000e+01	1.184732e-03	-5.421567e-02	5.875638e-04	-5.461881e-02	-3.737440e-01	-6.742707e-02	1.002043e+01
2.568000e+01	1.170856e-03	-5.905854e-02	5.781633e-04	-5.976080e-02	-3.311049e-01	-7.252698e-02	9.960703e+00
2.569000e+01	1.158459e-03	-6.389147e-02	5.653514e-04	-6.489300e-02	-2.880196e-01	-7.752482e-02	9.897474e+00
2.570000e+01	1.147562e-03	-6.871304e-02	5.491162e-04	-7.001390e-02	-2.445117e-01	-8.241769e-02	9.830740e+00
2.571000e+01	1.138183e-03	-7.352179e-02	5.294489e-04	-7.512196e-02	-2.006024e-01	-8.720323e-02	9.760502e+00
2.572000e+01	1.130339e-03	-7.831626e-02	5.063445e-04	-8.021568e-02	-1.563103e-01	-9.187931e-02	9.686762e+00
2.573000e+01	1.124045e-03	-8.309501e-02	4.798018e-04	-8.529351e-02	-1.116519e-01	-9.644385e-02	9.609521e+00
2.574000e+01	1.119313e-03	-8.785658e-02	4.498237e-04	-9.035392e-02	-6.664164e-02	-1.008946e-01	9.528782e+00
2.575000e+01	1.116154e-03	-9.259950e-02	4.164180e-04	-9.539537e-02	-2.129193e-02	-1.052290e-01	9.444553e+00
2.576000e+01	1.114577e-03	-9.732231e-02	3.795934e-04	-1.004163e-01	2.438668e-02	-1.094411e-01	9.356840e+00
2.577000e+01	1.114597e-03	-1.020235e-01	3.393420e-04	-1.054152e-01	7.038478e-02	-1.135048e-01	9.265659e+00
2.578000e+01	1.116225e-03	-1.067017e-01	2.956704e-04	-1.103906e-01	1.166994e-01	-1.174057e-01	9.171027e+00
2.579000e+01	1.119469e-03	-1.113553e-01	2.486091e-04	-1.153407e-01	1.633310e-01	-1.211486e-01	9.072959e+00
2.580000e+01	1.124353e-03	-1.159830e-01	1.981963e-04	-1.202642e-01	2.104601e-01	-1.247368e-01	8.971570e+00
2.581000e+01	1.130940e-03	-1.205828e-01	1.444686e-04	-1.251591e-01	2.587503e-01	-1.281580e-01	8.867262e+00
2.582000e+01	1.139082e-03	-1.251534e-01	8.750468e-05	-1.300239e-01	3.080254e-01	-1.314504e-01	8.760121e+00
2.583000e+01	1.148742e-03	-1.296932e-01	2.736512e-05	-1.348569e-01	3.580789e-01	-1.346154e-01	8.650227e+00
2.584000e+01	1.159918e-03	-1.342009e-01	-3.589029e-05	-1.396568e-01	4.086843e-01	-1.376394e-01	8.537647e+00
2.585000e+01	1.172603e-03	-1.386751e-01	-1.021954e-04	-1.444221e-01	4.596179e-01	-1.405094e-01	8.422437e+00
2.586000e+01	1.186781e-03	-1.431143e-01	-1.714793e-04	-1.491512e-01	5.106834e-01	-1.432155e-01	8.304654e+00
2.587000e+01	1.202433e-03	-1.475172e-01	-2.436694e-04	-1.538428e-01	5.617205e-01	-1.457506e-01	8.184356e+00
2.588000e+01	1.219540e-03	-1.518825e-01	-3.186930e-04	-1.584953e-01	6.126076e-01	-1.481093e-01	8.061607e+00
2.589000e+01	1.238078e-03	-1.562088e-01	-3.964780e-04	-1.631074e-01	6.632591e-01	-1.502877e-01	7.936476e+00
2.590000e+01	1.258025e-03	-1.604947e-01	-4.769525e-04	-1.676776e-01	7.136199e-01	-1.522832e-01	7.809038e+00
2.591000e+01	1.279354e-03	-1.647390e-01	-5.600445e-04	-1.722045e-01	7.636592e-01	-1.540942e-01	7.679370e+00
2.592000e+01	1.302039e-03	-1.689402e-01	-6.456807e-04	-1.766868e-01	8.133628e-01	-1.557202e-01	7.547552e+00
2.593000e+01	1.326051e-03	-1.730972e-01	-7.337858e-04	-1.811229e-01	8.627266e-01	-1.571618e-01	7.413666e+00
2.594000e+01	1.351360e-03	-1.772087e-01	-8.242831e-04	-1.855117e-01	9.117466e-01	-1.584180e-01	7.277794e+00
2.595000e+01	1.377942e-03	-1.812734e-01	-9.171307e-04	-1.898519e-01	9.602947e-01	-1.594379e-01	7.140019e+00
2.596000e+01	1.405765e-03	-1.852902e-01	-1.012230e-03	-1.941420e-01	1.008360e+00	-1.602405e-01	7.000432e+00
2.597000e+01	1.434800e-03	-1.892576e-01	-1.109338e-03	-1.983807e-01	1.056043e+00	-1.609807e-01	6.859234e+00
2.598000e+01	1.464996e-03	-1.931747e-01	-1.208446e-03	-2.025668e-01	1.103284e+00	-1.615756e-01	6.716431e+00
2.599000e+01	1.496341e-03	-1.970326e-01	-1.310932e-03	-2.066916e-01	1.155353e+00	-1.631147e-01	6.566226e+00
2.600000e+01	1.528872e-03	-2.008369e-01	-1.415527e-03	-2.107603e-01	1.206833e+00	-1.643195e-01	6.414553e+00
2.601000e+01	1.562409e-03	-2.045879e-01	-1.521802e-03	-2.147735e-01	1.256364e+00	-1.650462e-01	6.262313e+00
2.602000e+01	1.596895e-03	-2.082847e-01	-1.629562e-03	-2.187298e-01	1.304167e+00	-1.653574e-01	6.109243e+00
2.603000e+01	1.632327e-03	-2.119260e-01	-1.738624e-03	-2.226281e-01	1.350570e+00	-1.652747e-01	5.955244e+00
2.604000e+01	1.668691e-03	-2.155108e-01	-1.848838e-03	-2.264672e-01	1.395857e+00	-1.648177e-01	5.800314e+00
2.605000e+01	1.705955e-03	-2.190379e-01	-1.960085e-03	-2.302459e-01	1.440254e+00	-1.640116e-01	5.644501e+00
2.606000e+01	1.744076e-03	-2.225064e-01	-2.072260e-03	-2.339633e-01	1.483936e+00	-1.628847e-01	5.487869e+00
2.607000e+01	1.782998e-03	-2.259153e-01	-2.185289e-03	-2.376181e-01	1.527037e+00	-1.614440e-01	5.330514e+00
2.608000e+01	1.822679e-03	-2.292636e-01	-2.299067e-03	-2.412094e-01	1.569619e+00	-1.597403e-01	5.172480e+00
2.609000e+01	1.863084e-03	-2.325505e-01	-2.413484e-03	-2.447364e-01	1.611708e+00	-1.578238e-01	5.013811e+00
2.610000e+01	1.904176e-03	-2.357752e-01	-2.528438e-03	-2.481980e-01	1.653304e+00	-1.557252e-01	4.854559e+00
2.611000e+01	1.945914e-03	-2.389369e-01	-2.643825e-03	-2.515935e-01	1.694382e+00	-1.534674e-01	4.694770e+00
2.612000e+01	1.988257e-03	-2.420348e-01	-2.759538e-03	-2.549221e-01	1.734901e+00	-1.510689e-01	4.534491e+00
2.613000e+01	2.031162e-03	-2.450683e-01	-2.875464e-03	-2.581829e-01	1.774807e+00	-1.485450e-01	4.373760e+00
2.614000e+01	2.074587e-03	-2.480367e-01	-2.991487e-03	-2.613753e-01	1.814046e+00	-1.459088e-01	4.212618e+00
2.615000e+01	2.118488e-03	-2.509393e-01	-3.107484e-03	-2.644986e-01	1.852569e+00	-1.431711e-01	4.051099e+00
2.616000e+01	2.162824e-03	-2.537755e-01	-3.223333e-03	-2.675521e-01	1.890334e+00	-1.403404e-01	3.889238e+00
2.617000e+01	2.207553e-03	-2.565449e-01	-3.338908e-03	-2.705351e-01	1.927312e+00	-1.374237e-01	3.727067e+00
2.618000e+01	2.252633e-03	-2.592467e-01	-3.454081e-03	-2.734471e-01	1.963483e+00	-1.344259e-01	3.564618e+00
2.619000e+01	2.298023e-03	-2.618806e-01	-3.568728e-03	-2.762875e-01	1.998842e+00	-1.313508e-01	3.401924e+00
2.620000e+01	2.343682e-03	-2.644460e-01	-3.682723e-03	-2.790558e-01	2.033391e+00	-1.282008e-01	3.239013e+00
2.621000e+01	2.389570e-03	-2.669424e-01	-3.795942e-03	-2.817513e-01	2.067141e+00	-1.249775e-01	3.075917e+00
2.622000e+01	2.435647e-03	-2.693694e-01	-3.908264e-03	-2.843737e-01	2.100110e+00	-1.216818e-01	2.912664e+00
2.623000e+01	2.481873e-03	-2.717266e-01	-4.019569e-03	-2.869224e-01	2.132320e+00	-1.183142e-01	2.749281e+00
2.624000e+01	2.528209e-03	-2.740136e-01	-4.129741e-03	-2.893971e-01	2.163795e+00	-1.148748e-01	2.585796e+00
2.625000e+01	2.574617e-03	-2.762300e-01	-4.238667e-03	-2.917972e-01	2.194561e+00	-1.113638e-01	2.422233e+00
2.626000e+01	2.621056e-03	-2.783754e-01	-4.346236e-03	-2.941224e-01	2.224643e+00	-1.077814e-01	2.258617e+00
2.627000e+01	2.667489e-03	-2.804496e-01	-4.452341e-03	-2.963724e-01	2.254065e+00	-1.041278e-01	2.094970e+00
2.628000e+01	2.713879e-03	-2.824522e-01	-4.556880e-03	-2.985467e-01	2.282854e+00	-1.004035e-01	1.931315e+00
2.629000e+01	2.760186e-03	-2.843830e-01	-4.659752e-03	-3.006450e-01	2.311030e+00	-9.660927e-02	1.767673e+00
2.630000e+01	2.806375e-03	-2.862416e-01	-4.760862e-03	-3.026671e-01	2.338618e+00	-9.274626e-02	1.604061e+00
2.631000e+01	2.852408e-03	-2.880278e-01	-4.860118e-03	-3.046126e-01	2.365636e+00	-8.881591e-02	1.440500e+00
2.632000e+01	2.898248e-03	-2.897414e-01	-4.957432e-03	-3.064812e-01	2.392106e+00	-8.482005e-02	1.277008e+00
2.633000e+01	2.943859e-03	-2.913822e-01	-5.052720e-03	-3.082728e-01	2.418048e+00	-8.076088e-02	1.113601e+00
2.634000e+01	2.989205e-03	-2.929500e-01	-5.145903e-03	-3.099870e-01	2.443481e+00	-7.664099e-02	9.502976e-01
2.635000e+01	3.034251e-03	-2.944445e-01	-5.236904e-03	-3.116237e-01	2.468424e+00	-7.246332e-02	7.871140e-01
2.636000e+01	3.078961e-03	-2.958657e-01	-5.325651e-03	-3.131826e-01	2.492897e+00	-6.823112e-02	6.240675e-01
2.637000e+01	3.123300e-03	-2.972133e-01	-5.412076e-03	-3.146635e-01	2.516920e+00	-6.394796e-02	4.611751e-01
2.638000e+01	3.167233e-03	-2.984873e-01	-5.496116e-03	-3.160664e-01	2.540512e+00	-5.961769e-02	2.984542e-01
2.639000e+01	3.210726e-03	-2.996874e-01	-5.577711e-03	-3.173909e-01	2.563693e+00	-5.524437e-02	1.359226e-01
2.640000e+01	3.253744e-03	-3.008137e-01	-5.656803e-03	-3.186371e-01	2.586481e+00	-5.083231e-02	-2.640109e-02
2.641000e+01	3.296254e-03	-3.018659e-01	-5.733343e-03	-3.198046e-01	2.608896e+00	-4.638599e-02	-1.884978e-01
2.642000e+01	3.338222e-03	-3.028440e-01	-5.807280e-03	-3.208935e-01	2.630958e+00	-4.191006e-02	-3.503475e-01
2.643000e+01	3.379615e-03	-3.037480e-01	-5.878570e-03	-3.219036e-01	2.652683e+00	-3.740933e-02	-5.119292e-01
2.644000e+01	3.420399e-03	-3.045777e-01	-5.947174e-03	-3.228348e-01	2.674091e+00	-3.288876e-02	-6.732209e-01
2.645000e+01	3.460542e-03	-3.053331e-01	-6.013054e-03	-3.236870e-01	2.695198e+00	-2.835345e-02	-8.341994e-01
2.646000e+01	3.500010e-03	-3.060142e-01	-6.076178e-03	-3.244602e-01	2.716022e+00	-2.380865e-02	-9.948403e-01
2.647000e+01	3.538772e-03	-3.066209e-01	-6.136518e-03	-3.251543e-01	2.736579e+00	-1.925975e-02	-1.155118e+00
2.648000e+01	3.576796e-03	-3.071533e-01	-6.194047e-03	-3.257692e-01	2.756883e+00	-1.471236e-02	-1.315005e+00
2.649000e+01	3.614049e-03	-3.076112e-01	-6.248746e-03	-3.263050e-01	2.776950e+00	-1.017222e-02	-1.474474e+00
2.650000e+01	3.650501e-03	-3.079948e-01	-6.300598e-03	-3.267616e-01	2.796793e+00	-5.645330e-03	-1.633493e+00
2.651000e+01	3.686121e-03	-3.083040e-01	-6.349590e-03	-3.271389e-01	2.816426e+00	-1.137875e-03	-1.792033e+00
2.652000e+01	3.720877e-03	-3.085389e-01	-6.395713e-03	-3.274370e-01	2.835861e+00	3.343663e-03	-1.950058e+00
2.653000e+01	3.754739e-03	-3.086995e-01	-6.438963e-03	-3.276560e-01	2.855111e+00	7.792524e-03	-2.107536e+00
2.654000e+01	3.787677e-03	-3.087859e-01	-6.479341e-03	-3.277958e-01	2.874186e+00	1.220162e-02	-2.264430e+00
2.655000e+01	3.819661e-03	-3.087981e-01	-6.516850e-03	-3.278564e-01	2.893098e+00	1.656350e-02	-2.420702e+00
2.656000e+01	3.850662e-03	-3.087363e-01	-6.551501e-03	-3.278380e-01	2.911857e+00	2.087033e-02	-2.576313e+00
2.657000e+01	3.880651e-03	-3.086005e-01	-6.583306e-03	-3.277406e-01	2.930475e+00	2.511383e-02	-2.731221e+00
2.658000e+01	3.909600e-03	-3.083908e-01	-6.612284e-03	-3.275643e-01	2.948961e+00	2.928527e-02	-2.885385e+00
2.659000e+01	3.937480e-03	-3.081074e-01	-6.638459e-03	-3.273092e-01	2.967328e+00	3.337538e-02	-3.038760e+00
2.660000e+01	3.964264e-03	-3.077504e-01	-6.661860e-03	-3.269755e-01	2.985585e+00	3.737431e-02	-3.191301e+00
2.661000e+01	3.989926e-03	-3.073200e-01	-6.682521e-03	-3.265632e-01	3.003744e+00	4.127159e-02	-3.342961e+00
2.662000e+01	4.014438e-03	-3.068164e-01	-6.700482e-03	-3.260725e-01	3.021820e+00	4.505606e-02	-3.493691e+00
2.663000e+01	4.037788e-03	-3.062397e-01	-6.716012e-03	-3.255035e-01	3.039536e+00	4.852867e-02	-3.643463e+00
2.664000e+01	4.059982e-03	-3.055900e-01	-6.729720e-03	-3.248563e-01	3.056266e+00	5.124515e-02	-3.792286e+00
2.665000e+01	4.081004e-03	-3.048673e-01	-6.741956e-03	-3.241310e-01	3.071835e+00	5.320723e-02	-3.940140e+00
2.666000e+01	4.100867e-03	-3.040716e-01	-6.753230e-03	-3.233275e-01	3.085444e+00	5.493486e-02	-4.086922e+00
2.667000e+01	4.119544e-03	-3.032032e-01	-6.763567e-03	-3.224459e-01	3.097117e+00	5.647572e-02	-4.232636e+00
2.668000e+01	4.136976e-03	-3.022622e-01	-6.772838e-03	-3.214865e-01	3.107297e+00	5.777344e-02	-4.377281e+00
2.669000e+01	4.153059e-03	-3.012489e-01	-6.780555e-03	-3.204495e-01	3.115532e+00	5.835245e-02	-4.520858e+00
2.670000e+01	4.167606e-03	-3.001633e-01	-6.785647e-03	-3.193350e-01	3.119371e+00	5.702736e-02	-4.663487e+00
2.671000e+01	4.180468e-03	-2.990059e-01	-6.786900e-03	-3.181434e-01	3.116766e+00	5.485983e-02	-4.805212e+00
2.672000e+01	4.191558e-03	-2.977769e-01	-6.782657e-03	-3.168749e-01	3.106224e+00	5.337020e-02	-4.946064e+00
2.673000e+01	4.200932e-03	-2.964761e-01	-6.771906e-03	-3.155295e-01	3.088416e+00	5.323942e-02	-5.086241e+00
2.674000e+01	4.208699e-03	-2.951033e-01	-6.753940e-03	-3.141069e-01	3.064820e+00	5.479801e-02	-5.225898e+00
2.675000e+01	4.214959e-03	-2.936582e-01	-6.728324e-03	-3.126068e-01	3.037251e+00	5.813013e-02	-5.365094e+00
2.676000e+01	4.219783e-03	-2.921403e-01	-6.694872e-03	-3.110290e-01	3.007557e+00	6.314768e-02	-5.503800e+00
2.677000e+01	4.223208e-03	-2.905496e-01	-6.653604e-03	-3.093733e-01	2.977401e+00	6.965261e-02	-5.641941e+00
2.678000e+01	4.225256e-03	-2.888859e-01	-6.604703e-03	-3.076397e-01	2.948129e+00	7.738255e-02	-5.779414e+00
2.679000e+01	4.225936e-03	-2.871491e-01	-6.548472e-03	-3.058281e-01	2.920713e+00	8.604263e-02	-5.916118e+00
2.680000e+01	4.225251e-03	-2.853393e-01	-6.485297e-03	-3.039387e-01	2.895745e+00	9.532780e-02	-6.051965e+00
2.681000e+01	4.223204e-03	-2.834567e-01	-6.415621e-03	-3.019717e-01	2.873472e+00	1.049389e-01	-6.186881e+00
2.682000e+01	4.219800e-03	-2.815015e-01	-6.339910e-03	-2.999274e-01	2.853860e+00	1.145948e-01	-6.320812e+00
2.683000e+01	4.215043e-03	-2.794740e-01	-6.258639e-03	-2.978060e-01	2.836658e+00	1.240409e-01	-6.453718e+00
2.684000e+01	4.208937e-03	-2.773746e-01	-6.172276e-03	-2.956081e-01	2.821476e+00	1.330558e-01	-6.585573e+00
2.685000e+01	4.201487e-03	-2.752037e-01	-6.081268e-03	-2.933340e-01	2.807845e+00	1.414552e-01	-6.716353e+00
2.686000e+01	4.192696e-03	-2.729616e-01	-5.986035e-03	-2.909840e-01	2.795276e+00	1.490939e-01	-6.846040e+00
2.687000e+01	4.182567e-03	-2.706488e-01	-5.886966e-03	-2.885588e-01	2.783302e+00	1.558661e-01	-6.974611e+00
2.688000e+01	4.171101e-03	-2.682656e-01	-5.784416e-03	-2.860587e-01	2.771507e+00	1.617040e-01	-7.102044e+00
2.689000e+01	4.158297e-03	-2.658126e-01	-5.678709e-03	-2.834841e-01	2.759542e+00	1.665752e-01	-7.228311e+00
2.690000e+01	4.144157e-03	-2.632901e-01	-5.570135e-03	-2.808355e-01	2.747132e+00	1.704791e-01	-7.353377e+00
2.691000e+01	4.128680e-03	-2.606986e-01	-5.458958e-03	-2.781135e-01	2.734078e+00	1.734425e-01	-7.477207e+00
2.692000e+01	4.111867e-03	-2.580386e-01	-5.345415e-03	-2.753184e-01	2.720247e+00	1.755150e-01	-7.599760e+00
2.693000e+01	4.093720e-03	-2.553104e-01	-5.229726e-03	-2.724508e-01	2.705563e+00	1.767640e-01	-7.720993e+00
2.694000e+01	4.074241e-03	-2.525147e-01	-5.112091e-03	-2.695111e-01	2.689994e+00	1.772695e-01	-7.840863e+00
2.695000e+01	4.053436e-03	-2.496518e-01	-4.992700e-03	-2.665000e-01	2.673544e+00	1.771202e-01	-7.959327e+00
2.696000e+01	4.031311e-03	-2.467223e-01	-4.871731e-03	-2.634179e-01	2.656235e+00	1.764087e-01	-8.076343e+00
