"Adams Car Assembly (Adams 2019)"
	"2019-11-"	"2 21:36:10"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"chassis_accelerations"	"User Result"	"     (N/A)"	"     (N/A)"	"Chassis Accelerations"

".horus.simu100min_swept.chassis_accelerations.TIME"	".horus.simu100min_swept.chassis_accelerations.longitudinal"	".horus.simu100min_swept.chassis_accelerations.lateral"	".horus.simu100min_swept.chassis_accelerations.vertical"	".horus.simu100min_swept.chassis_accelerations.corrected_lateral"	".horus.simu100min_swept.chassis_accelerations.roll"	".horus.simu100min_swept.chassis_accelerations.pitch"	".horus.simu100min_swept.chassis_accelerations.yaw"
2.182000e+01	2.769681e-03	-2.665388e-01	-2.497296e-03	-2.747509e-01	7.352320e-01	1.947810e-01	1.163478e+01
2.183000e+01	2.829085e-03	-2.725299e-01	-2.605866e-03	-2.809813e-01	7.686855e-01	1.890620e-01	1.146629e+01
2.184000e+01	2.892819e-03	-2.784793e-01	-2.715881e-03	-2.871690e-01	8.031233e-01	1.829439e-01	1.129199e+01
2.185000e+01	2.960842e-03	-2.843850e-01	-2.827261e-03	-2.933119e-01	8.385059e-01	1.764300e-01	1.111197e+01
2.186000e+01	3.033108e-03	-2.902447e-01	-2.939920e-03	-2.994077e-01	8.747757e-01	1.695282e-01	1.092630e+01
2.187000e+01	3.109565e-03	-2.960564e-01	-3.053766e-03	-3.054542e-01	9.118620e-01	1.622488e-01	1.073511e+01
2.188000e+01	3.190154e-03	-3.018178e-01	-3.168704e-03	-3.114492e-01	9.496853e-01	1.546040e-01	1.053851e+01
2.189000e+01	3.274811e-03	-3.075268e-01	-3.284635e-03	-3.173905e-01	9.881615e-01	1.466065e-01	1.033662e+01
2.190000e+01	3.363468e-03	-3.131813e-01	-3.401459e-03	-3.232757e-01	1.027205e+00	1.382688e-01	1.012957e+01
2.191000e+01	3.456048e-03	-3.187790e-01	-3.519075e-03	-3.291026e-01	1.066732e+00	1.296035e-01	9.917518e+00
2.192000e+01	3.552471e-03	-3.243177e-01	-3.637382e-03	-3.348691e-01	1.106660e+00	1.206225e-01	9.700602e+00
2.193000e+01	3.652651e-03	-3.297955e-01	-3.756280e-03	-3.405728e-01	1.146913e+00	1.113375e-01	9.478985e+00
2.194000e+01	3.756496e-03	-3.352100e-01	-3.875667e-03	-3.462115e-01	1.187413e+00	1.017621e-01	9.252834e+00
2.195000e+01	3.863911e-03	-3.405592e-01	-3.995439e-03	-3.517830e-01	1.228086e+00	9.191246e-02	9.022322e+00
2.196000e+01	3.974792e-03	-3.458410e-01	-4.115500e-03	-3.572853e-01	1.268873e+00	8.179751e-02	8.787631e+00
2.197000e+01	4.089034e-03	-3.510532e-01	-4.235752e-03	-3.627159e-01	1.309716e+00	7.142685e-02	8.548953e+00
2.198000e+01	4.206527e-03	-3.561938e-01	-4.356102e-03	-3.680729e-01	1.350564e+00	6.081031e-02	8.306488e+00
2.199000e+01	4.327154e-03	-3.612609e-01	-4.476455e-03	-3.733541e-01	1.391365e+00	4.995820e-02	8.060445e+00
2.200000e+01	4.451156e-03	-3.662600e-01	-4.599765e-03	-3.785651e-01	1.427280e+00	4.279296e-02	7.802794e+00
2.201000e+01	4.578725e-03	-3.711898e-01	-4.725984e-03	-3.837046e-01	1.459403e+00	3.885837e-02	7.533108e+00
2.202000e+01	4.709412e-03	-3.760420e-01	-4.852370e-03	-3.887640e-01	1.493497e+00	3.416241e-02	7.258304e+00
2.203000e+01	4.842684e-03	-3.808124e-01	-4.978172e-03	-3.937392e-01	1.530668e+00	2.773635e-02	6.980166e+00
2.204000e+01	4.978287e-03	-3.854981e-01	-5.102838e-03	-3.986270e-01	1.570715e+00	1.912099e-02	6.699799e+00
2.205000e+01	5.116080e-03	-3.900962e-01	-5.225983e-03	-4.034247e-01	1.613112e+00	8.274301e-03	6.417971e+00
2.206000e+01	5.255945e-03	-3.946042e-01	-5.347351e-03	-4.081296e-01	1.657272e+00	-4.562340e-03	6.135298e+00
2.207000e+01	5.397757e-03	-3.990200e-01	-5.466773e-03	-4.127395e-01	1.702607e+00	-1.899621e-02	5.852309e+00
2.208000e+01	5.541384e-03	-4.033415e-01	-5.584137e-03	-4.172521e-01	1.748540e+00	-3.457805e-02	5.569460e+00
2.209000e+01	5.686683e-03	-4.075667e-01	-5.699375e-03	-4.216655e-01	1.794525e+00	-5.086477e-02	5.287142e+00
2.210000e+01	5.833507e-03	-4.116939e-01	-5.812451e-03	-4.259777e-01	1.840066e+00	-6.745944e-02	5.005685e+00
2.211000e+01	5.981706e-03	-4.157215e-01	-5.923357e-03	-4.301872e-01	1.884728e+00	-8.403407e-02	4.725362e+00
2.212000e+01	6.131124e-03	-4.196479e-01	-6.032102e-03	-4.342923e-01	1.928151e+00	-1.003389e-01	4.446404e+00
2.213000e+01	6.281604e-03	-4.234719e-01	-6.138714e-03	-4.382915e-01	1.970049e+00	-1.162017e-01	4.169001e+00
2.214000e+01	6.432987e-03	-4.271922e-01	-6.243230e-03	-4.421837e-01	2.010208e+00	-1.315196e-01	3.893316e+00
2.215000e+01	6.585113e-03	-4.308076e-01	-6.345696e-03	-4.459675e-01	2.048481e+00	-1.462475e-01	3.619492e+00
2.216000e+01	6.737821e-03	-4.343172e-01	-6.446160e-03	-4.496419e-01	2.084776e+00	-1.603841e-01	3.347655e+00
2.217000e+01	6.890950e-03	-4.377201e-01	-6.544670e-03	-4.532058e-01	2.119048e+00	-1.739584e-01	3.077923e+00
2.218000e+01	7.044342e-03	-4.410154e-01	-6.641273e-03	-4.566586e-01	2.151290e+00	-1.870171e-01	2.810411e+00
2.219000e+01	7.197839e-03	-4.442024e-01	-6.736066e-03	-4.599992e-01	2.181478e+00	-1.995430e-01	2.545277e+00
2.220000e+01	7.351309e-03	-4.472801e-01	-6.829355e-03	-4.632267e-01	2.209460e+00	-2.112588e-01	2.282863e+00
2.221000e+01	7.504614e-03	-4.502480e-01	-6.921187e-03	-4.663405e-01	2.235353e+00	-2.222363e-01	2.023366e+00
2.222000e+01	7.657600e-03	-4.531056e-01	-7.011536e-03	-4.693400e-01	2.259233e+00	-2.326200e-01	1.766881e+00
2.223000e+01	7.810107e-03	-4.558525e-01	-7.100351e-03	-4.722249e-01	2.281162e+00	-2.425564e-01	1.513467e+00
2.224000e+01	7.961974e-03	-4.584884e-01	-7.187560e-03	-4.749947e-01	2.301201e+00	-2.521734e-01	1.263179e+00
2.225000e+01	8.113048e-03	-4.610132e-01	-7.273077e-03	-4.776494e-01	2.319414e+00	-2.615695e-01	1.016072e+00
2.226000e+01	8.263179e-03	-4.634268e-01	-7.356808e-03	-4.801887e-01	2.335862e+00	-2.708112e-01	7.722003e-01
2.227000e+01	8.412223e-03	-4.657291e-01	-7.438650e-03	-4.826127e-01	2.350601e+00	-2.799342e-01	5.316172e-01
2.228000e+01	8.560041e-03	-4.679204e-01	-7.518494e-03	-4.849213e-01	2.363683e+00	-2.889483e-01	2.943757e-01
2.229000e+01	8.706498e-03	-4.700006e-01	-7.596229e-03	-4.871148e-01	2.375155e+00	-2.978429e-01	6.052653e-02
2.230000e+01	8.851464e-03	-4.719699e-01	-7.671741e-03	-4.891931e-01	2.385063e+00	-3.065936e-01	-1.698828e-01
2.231000e+01	8.994814e-03	-4.738287e-01	-7.744915e-03	-4.911566e-01	2.393454e+00	-3.151670e-01	-3.968083e-01
2.232000e+01	9.136424e-03	-4.755771e-01	-7.815639e-03	-4.930055e-01	2.400372e+00	-3.235262e-01	-6.202107e-01
2.233000e+01	9.276180e-03	-4.772156e-01	-7.883801e-03	-4.947401e-01	2.405865e+00	-3.316343e-01	-8.400559e-01
2.234000e+01	9.413967e-03	-4.787444e-01	-7.949294e-03	-4.963609e-01	2.409981e+00	-3.394570e-01	-1.056315e+00
2.235000e+01	9.549678e-03	-4.801642e-01	-8.012017e-03	-4.978682e-01	2.412772e+00	-3.469641e-01	-1.268965e+00
2.236000e+01	9.683208e-03	-4.814752e-01	-8.071872e-03	-4.992625e-01	2.414289e+00	-3.541308e-01	-1.477987e+00
2.237000e+01	9.814460e-03	-4.826781e-01	-8.128771e-03	-5.005443e-01	2.414586e+00	-3.609373e-01	-1.683372e+00
2.238000e+01	9.943336e-03	-4.837734e-01	-8.182632e-03	-5.017142e-01	2.413716e+00	-3.673689e-01	-1.885111e+00
2.239000e+01	1.006975e-02	-4.847617e-01	-8.233379e-03	-5.027727e-01	2.411735e+00	-3.734154e-01	-2.083206e+00
2.240000e+01	1.019361e-02	-4.856437e-01	-8.280946e-03	-5.037206e-01	2.408694e+00	-3.790700e-01	-2.277658e+00
2.241000e+01	1.031484e-02	-4.864200e-01	-8.325275e-03	-5.045585e-01	2.404645e+00	-3.843290e-01	-2.468480e+00
2.242000e+01	1.043335e-02	-4.870913e-01	-8.366315e-03	-5.052870e-01	2.399639e+00	-3.891908e-01	-2.655684e+00
2.243000e+01	1.054909e-02	-4.876584e-01	-8.404024e-03	-5.059070e-01	2.393723e+00	-3.936557e-01	-2.839290e+00
2.244000e+01	1.066196e-02	-4.881220e-01	-8.438367e-03	-5.064193e-01	2.386941e+00	-3.977246e-01	-3.019322e+00
2.245000e+01	1.077192e-02	-4.884829e-01	-8.469317e-03	-5.068245e-01	2.379334e+00	-4.013996e-01	-3.195808e+00
2.246000e+01	1.087890e-02	-4.887420e-01	-8.496851e-03	-5.071236e-01	2.370941e+00	-4.046829e-01	-3.368782e+00
2.247000e+01	1.098284e-02	-4.889002e-01	-8.520957e-03	-5.073175e-01	2.361798e+00	-4.075774e-01	-3.538279e+00
2.248000e+01	1.108368e-02	-4.889582e-01	-8.541511e-03	-5.074069e-01	2.351804e+00	-4.102283e-01	-3.704283e+00
2.249000e+01	1.118137e-02	-4.889168e-01	-8.558280e-03	-5.073927e-01	2.340774e+00	-4.129056e-01	-3.866681e+00
2.250000e+01	1.127586e-02	-4.887767e-01	-8.571149e-03	-5.072756e-01	2.328711e+00	-4.157034e-01	-4.025376e+00
2.251000e+01	1.136707e-02	-4.885389e-01	-8.580074e-03	-5.070566e-01	2.315647e+00	-4.186161e-01	-4.180333e+00
2.252000e+01	1.145499e-02	-4.882043e-01	-8.585091e-03	-5.067364e-01	2.301603e+00	-4.215971e-01	-4.331577e+00
2.253000e+01	1.153959e-02	-4.877737e-01	-8.586510e-03	-5.063162e-01	2.286313e+00	-4.248142e-01	-4.479247e+00
2.254000e+01	1.162087e-02	-4.872481e-01	-8.584552e-03	-5.057967e-01	2.269744e+00	-4.282610e-01	-4.623483e+00
2.255000e+01	1.169880e-02	-4.866285e-01	-8.579343e-03	-5.051792e-01	2.252012e+00	-4.318049e-01	-4.764408e+00
2.256000e+01	1.177333e-02	-4.859160e-01	-8.570967e-03	-5.044647e-01	2.233283e+00	-4.352739e-01	-4.902130e+00
2.257000e+01	1.184442e-02	-4.851117e-01	-8.559479e-03	-5.036543e-01	2.213747e+00	-4.384909e-01	-5.036742e+00
2.258000e+01	1.191205e-02	-4.842168e-01	-8.544908e-03	-5.027493e-01	2.193599e+00	-4.412943e-01	-5.168328e+00
2.259000e+01	1.197618e-02	-4.832324e-01	-8.527272e-03	-5.017508e-01	2.173023e+00	-4.435503e-01	-5.296961e+00
2.260000e+01	1.203679e-02	-4.821597e-01	-8.506575e-03	-5.006601e-01	2.152185e+00	-4.451580e-01	-5.422708e+00
2.261000e+01	1.209387e-02	-4.809999e-01	-8.482820e-03	-4.994782e-01	2.131219e+00	-4.460501e-01	-5.545633e+00
2.262000e+01	1.214739e-02	-4.797542e-01	-8.455919e-03	-4.982066e-01	2.110051e+00	-4.460943e-01	-5.665784e+00
2.263000e+01	1.219725e-02	-4.784239e-01	-8.425012e-03	-4.968465e-01	2.086996e+00	-4.442988e-01	-5.783064e+00
2.264000e+01	1.224342e-02	-4.770094e-01	-8.390364e-03	-4.953985e-01	2.060459e+00	-4.390543e-01	-5.896947e+00
2.265000e+01	1.228599e-02	-4.755112e-01	-8.352324e-03	-4.938630e-01	2.029959e+00	-4.295253e-01	-6.007091e+00
2.266000e+01	1.232505e-02	-4.739299e-01	-8.310938e-03	-4.922406e-01	1.995689e+00	-4.158068e-01	-6.113637e+00
2.267000e+01	1.236067e-02	-4.722663e-01	-8.266152e-03	-4.905324e-01	1.958074e+00	-3.984928e-01	-6.217048e+00
2.268000e+01	1.239286e-02	-4.705218e-01	-8.217875e-03	-4.887396e-01	1.917702e+00	-3.784364e-01	-6.317943e+00
2.269000e+01	1.242164e-02	-4.686975e-01	-8.166013e-03	-4.868636e-01	1.875264e+00	-3.565744e-01	-6.416981e+00
2.270000e+01	1.244702e-02	-4.667949e-01	-8.110484e-03	-4.849058e-01	1.831499e+00	-3.338050e-01	-6.514801e+00
2.271000e+01	1.246900e-02	-4.648153e-01	-8.051234e-03	-4.828677e-01	1.787139e+00	-3.109133e-01	-6.611978e+00
2.272000e+01	1.248763e-02	-4.627602e-01	-7.988245e-03	-4.807508e-01	1.742872e+00	-2.885320e-01	-6.709004e+00
2.273000e+01	1.250292e-02	-4.606309e-01	-7.921533e-03	-4.785565e-01	1.699313e+00	-2.671288e-01	-6.806269e+00
2.274000e+01	1.251491e-02	-4.584286e-01	-7.851151e-03	-4.762862e-01	1.656993e+00	-2.470127e-01	-6.904066e+00
2.275000e+01	1.252362e-02	-4.561546e-01	-7.777186e-03	-4.739410e-01	1.616345e+00	-2.283525e-01	-7.002588e+00
2.276000e+01	1.252911e-02	-4.538099e-01	-7.699760e-03	-4.715221e-01	1.577703e+00	-2.112009e-01	-7.101940e+00
2.277000e+01	1.253139e-02	-4.513954e-01	-7.619020e-03	-4.690305e-01	1.541307e+00	-1.955214e-01	-7.202148e+00
2.278000e+01	1.253052e-02	-4.489121e-01	-7.535138e-03	-4.664672e-01	1.507302e+00	-1.812143e-01	-7.303172e+00
2.279000e+01	1.252651e-02	-4.463608e-01	-7.448304e-03	-4.638331e-01	1.475749e+00	-1.681407e-01	-7.404919e+00
2.280000e+01	1.251942e-02	-4.437422e-01	-7.358722e-03	-4.611289e-01	1.446634e+00	-1.561420e-01	-7.507258e+00
2.281000e+01	1.250925e-02	-4.410569e-01	-7.266604e-03	-4.583552e-01	1.419877e+00	-1.450554e-01	-7.610031e+00
2.282000e+01	1.249606e-02	-4.383055e-01	-7.172167e-03	-4.555128e-01	1.395345e+00	-1.347261e-01	-7.713066e+00
2.283000e+01	1.247985e-02	-4.354886e-01	-7.075627e-03	-4.526023e-01	1.372862e+00	-1.250138e-01	-7.816184e+00
2.284000e+01	1.246065e-02	-4.326067e-01	-6.977199e-03	-4.496241e-01	1.352220e+00	-1.157980e-01	-7.919210e+00
2.285000e+01	1.243849e-02	-4.296603e-01	-6.877086e-03	-4.465788e-01	1.333191e+00	-1.069788e-01	-8.021979e+00
2.286000e+01	1.241338e-02	-4.266499e-01	-6.775487e-03	-4.434670e-01	1.315537e+00	-9.847734e-02	-8.124339e+00
2.287000e+01	1.238535e-02	-4.235761e-01	-6.672583e-03	-4.402892e-01	1.299017e+00	-9.023376e-02	-8.226156e+00
2.288000e+01	1.235441e-02	-4.204394e-01	-6.568545e-03	-4.370460e-01	1.283397e+00	-8.220487e-02	-8.327317e+00
2.289000e+01	1.232058e-02	-4.172403e-01	-6.463526e-03	-4.337379e-01	1.268457e+00	-7.436126e-02	-8.427727e+00
2.290000e+01	1.228387e-02	-4.139793e-01	-6.357667e-03	-4.303654e-01	1.253994e+00	-6.668445e-02	-8.527315e+00
2.291000e+01	1.224430e-02	-4.106570e-01	-6.251088e-03	-4.269292e-01	1.239827e+00	-5.916411e-02	-8.626027e+00
2.292000e+01	1.220190e-02	-4.072740e-01	-6.143898e-03	-4.234299e-01	1.225799e+00	-5.179562e-02	-8.723827e+00
2.293000e+01	1.215666e-02	-4.038309e-01	-6.036188e-03	-4.198680e-01	1.211781e+00	-4.457802e-02	-8.820698e+00
2.294000e+01	1.210863e-02	-4.003284e-01	-5.928036e-03	-4.162444e-01	1.197669e+00	-3.751239e-02	-8.916634e+00
2.295000e+01	1.205780e-02	-3.967671e-01	-5.819508e-03	-4.125595e-01	1.183382e+00	-3.060058e-02	-9.011641e+00
2.296000e+01	1.200421e-02	-3.931476e-01	-5.710656e-03	-4.088142e-01	1.168868e+00	-2.384431e-02	-9.105737e+00
2.297000e+01	1.194788e-02	-3.894706e-01	-5.601527e-03	-4.050091e-01	1.154091e+00	-1.724461e-02	-9.198945e+00
2.298000e+01	1.188883e-02	-3.857369e-01	-5.492156e-03	-4.011449e-01	1.139038e+00	-1.080147e-02	-9.291292e+00
2.299000e+01	1.182708e-02	-3.819470e-01	-5.382575e-03	-3.972223e-01	1.123710e+00	-4.513638e-03	-9.382809e+00
2.300000e+01	1.176266e-02	-3.781017e-01	-5.272811e-03	-3.932420e-01	1.108122e+00	1.621295e-03	-9.473527e+00
2.301000e+01	1.169561e-02	-3.742016e-01	-5.162889e-03	-3.892047e-01	1.092299e+00	7.606893e-03	-9.563477e+00
2.302000e+01	1.162595e-02	-3.702475e-01	-5.052832e-03	-3.851112e-01	1.076273e+00	1.344768e-02	-9.652687e+00
2.303000e+01	1.155371e-02	-3.662400e-01	-4.942664e-03	-3.809621e-01	1.060080e+00	1.914896e-02	-9.741184e+00
2.304000e+01	1.147893e-02	-3.621799e-01	-4.832411e-03	-3.767582e-01	1.043757e+00	2.471666e-02	-9.828988e+00
2.305000e+01	1.140165e-02	-3.580677e-01	-4.722101e-03	-3.725002e-01	1.027344e+00	3.015709e-02	-9.916118e+00
2.306000e+01	1.132189e-02	-3.539041e-01	-4.611765e-03	-3.681886e-01	1.010876e+00	3.547678e-02	-1.000259e+01
2.307000e+01	1.123971e-02	-3.496897e-01	-4.501439e-03	-3.638243e-01	9.943863e-01	4.068233e-02	-1.008840e+01
2.308000e+01	1.115514e-02	-3.454254e-01	-4.391163e-03	-3.594078e-01	9.779034e-01	4.578026e-02	-1.017357e+01
2.309000e+01	1.106822e-02	-3.411115e-01	-4.280979e-03	-3.549399e-01	9.614512e-01	5.077688e-02	-1.025809e+01
2.310000e+01	1.097899e-02	-3.367488e-01	-4.170934e-03	-3.504211e-01	9.450498e-01	5.567627e-02	-1.034196e+01
2.311000e+01	1.088749e-02	-3.323381e-01	-4.060932e-03	-3.458523e-01	9.288255e-01	6.029822e-02	-1.042528e+01
2.312000e+01	1.079375e-02	-3.278800e-01	-3.950922e-03	-3.412342e-01	9.128198e-01	6.453710e-02	-1.050817e+01
2.313000e+01	1.069781e-02	-3.233752e-01	-3.840959e-03	-3.365674e-01	8.970090e-01	6.843243e-02	-1.059065e+01
2.314000e+01	1.059971e-02	-3.188243e-01	-3.731111e-03	-3.318527e-01	8.813993e-01	7.203964e-02	-1.067268e+01
2.315000e+01	1.049950e-02	-3.142279e-01	-3.621459e-03	-3.270906e-01	8.659923e-01	7.541986e-02	-1.075423e+01
2.316000e+01	1.039724e-02	-3.095866e-01	-3.512087e-03	-3.222817e-01	8.507804e-01	7.863147e-02	-1.083527e+01
2.317000e+01	1.029298e-02	-3.049009e-01	-3.403088e-03	-3.174266e-01	8.357486e-01	8.172514e-02	-1.091575e+01
2.318000e+01	1.018677e-02	-3.001713e-01	-3.294552e-03	-3.125258e-01	8.208775e-01	8.474145e-02	-1.099564e+01
2.319000e+01	1.007866e-02	-2.953984e-01	-3.186573e-03	-3.075799e-01	8.061444e-01	8.771025e-02	-1.107489e+01
2.320000e+01	9.968702e-03	-2.905829e-01	-3.079281e-03	-3.025896e-01	7.914645e-01	9.070188e-02	-1.115359e+01
2.321000e+01	9.857557e-03	-2.857381e-01	-2.977744e-03	-2.975684e-01	7.690771e-01	1.001842e-01	-1.124543e+01
2.322000e+01	9.745295e-03	-2.808551e-01	-2.877761e-03	-2.925072e-01	7.473751e-01	1.098899e-01	-1.134004e+01
2.323000e+01	9.631425e-03	-2.759323e-01	-2.778658e-03	-2.874046e-01	7.283062e-01	1.186357e-01	-1.143579e+01
2.324000e+01	9.515789e-03	-2.709689e-01	-2.680011e-03	-2.822597e-01	7.121095e-01	1.257463e-01	-1.153174e+01
2.325000e+01	9.398416e-03	-2.659644e-01	-2.581610e-03	-2.770720e-01	6.985866e-01	1.309890e-01	-1.162737e+01
2.326000e+01	9.279389e-03	-2.609184e-01	-2.483426e-03	-2.718414e-01	6.874436e-01	1.344644e-01	-1.172230e+01
2.327000e+01	9.158800e-03	-2.558309e-01	-2.385549e-03	-2.665676e-01	6.783543e-01	1.364662e-01	-1.181620e+01
2.328000e+01	9.036735e-03	-2.507018e-01	-2.288141e-03	-2.612505e-01	6.709647e-01	1.373729e-01	-1.190879e+01
2.329000e+01	8.913278e-03	-2.455309e-01	-2.191405e-03	-2.558901e-01	6.648980e-01	1.375753e-01	-1.199981e+01
2.330000e+01	8.788505e-03	-2.403184e-01	-2.095556e-03	-2.504865e-01	6.597663e-01	1.374301e-01	-1.208907e+01
2.331000e+01	8.662489e-03	-2.350642e-01	-2.000810e-03	-2.450398e-01	6.551858e-01	1.372330e-01	-1.217638e+01
2.332000e+01	8.535299e-03	-2.297687e-01	-1.907370e-03	-2.395500e-01	6.507908e-01	1.372057e-01	-1.226164e+01
2.333000e+01	8.406998e-03	-2.244321e-01	-1.815419e-03	-2.340176e-01	6.462467e-01	1.374954e-01	-1.234477e+01
2.334000e+01	8.277651e-03	-2.190546e-01	-1.725114e-03	-2.284429e-01	6.412604e-01	1.381804e-01	-1.242575e+01
2.335000e+01	8.147320e-03	-2.136369e-01	-1.636589e-03	-2.228262e-01	6.355949e-01	1.392765e-01	-1.250460e+01
2.336000e+01	8.016067e-03	-2.081793e-01	-1.549950e-03	-2.171682e-01	6.290582e-01	1.407609e-01	-1.258136e+01
2.337000e+01	7.883953e-03	-2.026824e-01	-1.465274e-03	-2.114693e-01	6.215094e-01	1.425825e-01	-1.265613e+01
2.338000e+01	7.751041e-03	-1.971469e-01	-1.382617e-03	-2.057304e-01	6.128615e-01	1.446732e-01	-1.272899e+01
2.339000e+01	7.617395e-03	-1.915735e-01	-1.302018e-03	-1.999519e-01	6.030776e-01	1.469587e-01	-1.280007e+01
2.340000e+01	7.483082e-03	-1.859629e-01	-1.223497e-03	-1.941348e-01	5.921666e-01	1.493661e-01	-1.286950e+01
2.341000e+01	7.348169e-03	-1.803158e-01	-1.147068e-03	-1.882797e-01	5.801771e-01	1.518304e-01	-1.293741e+01
2.342000e+01	7.212728e-03	-1.746330e-01	-1.072734e-03	-1.823875e-01	5.671903e-01	1.542973e-01	-1.300392e+01
2.343000e+01	7.076830e-03	-1.689153e-01	-1.000497e-03	-1.764589e-01	5.533128e-01	1.567254e-01	-1.306915e+01
2.344000e+01	6.940551e-03	-1.631634e-01	-9.303596e-04	-1.704947e-01	5.386690e-01	1.590861e-01	-1.313321e+01
2.345000e+01	6.803967e-03	-1.573782e-01	-8.623255e-04	-1.644958e-01	5.233933e-01	1.613626e-01	-1.319619e+01
2.346000e+01	6.667157e-03	-1.515604e-01	-7.964041e-04	-1.584629e-01	5.076240e-01	1.635481e-01	-1.325817e+01
2.347000e+01	6.530203e-03	-1.457107e-01	-7.326114e-04	-1.523968e-01	4.914965e-01	1.656439e-01	-1.331920e+01
2.348000e+01	6.393187e-03	-1.398298e-01	-6.709709e-04	-1.462982e-01	4.751390e-01	1.676572e-01	-1.337931e+01
2.349000e+01	6.256192e-03	-1.339185e-01	-6.115143e-04	-1.401678e-01	4.586679e-01	1.695992e-01	-1.343855e+01
2.350000e+01	6.119305e-03	-1.279774e-01	-5.542817e-04	-1.340065e-01	4.421852e-01	1.714830e-01	-1.349690e+01
2.351000e+01	5.982611e-03	-1.220072e-01	-4.993208e-04	-1.278147e-01	4.257765e-01	1.733220e-01	-1.355436e+01
2.352000e+01	5.846199e-03	-1.160086e-01	-4.466870e-04	-1.215933e-01	4.095101e-01	1.751294e-01	-1.361091e+01
2.353000e+01	5.710157e-03	-1.099821e-01	-3.964415e-04	-1.153428e-01	3.934373e-01	1.769168e-01	-1.366651e+01
2.354000e+01	5.574574e-03	-1.039283e-01	-3.486508e-04	-1.090639e-01	3.775926e-01	1.786938e-01	-1.372112e+01
2.355000e+01	5.439540e-03	-9.784792e-02	-3.033849e-04	-1.027573e-01	3.619955e-01	1.804679e-01	-1.377469e+01
2.356000e+01	5.305146e-03	-9.174148e-02	-2.607161e-04	-9.642344e-02	3.466521e-01	1.822443e-01	-1.382716e+01
2.357000e+01	5.171482e-03	-8.560957e-02	-2.207175e-04	-9.006304e-02	3.315571e-01	1.840262e-01	-1.387847e+01
2.358000e+01	5.038641e-03	-7.945278e-02	-1.834617e-04	-8.367668e-02	3.166960e-01	1.858147e-01	-1.392855e+01
2.359000e+01	4.906713e-03	-7.327169e-02	-1.490194e-04	-7.726496e-02	3.020470e-01	1.876094e-01	-1.397734e+01
2.360000e+01	4.775868e-03	-6.706067e-02	-1.187244e-04	-7.082227e-02	2.921083e-01	1.880884e-01	-1.403008e+01
2.361000e+01	4.646237e-03	-6.082600e-02	-9.149356e-05	-6.435492e-02	2.821427e-01	1.887166e-01	-1.408097e+01
2.362000e+01	4.517696e-03	-5.456915e-02	-6.721229e-05	-5.786437e-02	2.710705e-01	1.896158e-01	-1.412900e+01
2.363000e+01	4.390352e-03	-4.829043e-02	-4.585862e-05	-5.135096e-02	2.588110e-01	1.906978e-01	-1.417423e+01
2.364000e+01	4.264333e-03	-4.199030e-02	-2.743335e-05	-4.481518e-02	2.455271e-01	1.919722e-01	-1.421674e+01
2.365000e+01	4.139747e-03	-3.566934e-02	-1.195458e-05	-3.825762e-02	2.314024e-01	1.934483e-01	-1.425665e+01
2.366000e+01	4.016693e-03	-2.932824e-02	5.600935e-07	-3.167900e-02	2.165970e-01	1.951057e-01	-1.429404e+01
2.367000e+01	3.895267e-03	-2.296769e-02	1.009580e-05	-2.508003e-02	2.012572e-01	1.969046e-01	-1.432902e+01
2.368000e+01	3.775563e-03	-1.658844e-02	1.663827e-05	-1.846149e-02	1.855160e-01	1.987978e-01	-1.436165e+01
2.369000e+01	3.657677e-03	-1.019124e-02	2.017154e-05	-1.182415e-02	1.694903e-01	2.007395e-01	-1.439199e+01
2.370000e+01	3.541706e-03	-3.776856e-03	2.067665e-05	-5.168809e-03	1.532783e-01	2.026894e-01	-1.442005e+01
2.371000e+01	3.427747e-03	2.653921e-03	1.813105e-05	1.503720e-03	1.369587e-01	2.046150e-01	-1.444585e+01
2.372000e+01	3.315900e-03	9.100299e-03	1.250873e-05	8.192615e-03	1.205915e-01	2.064922e-01	-1.446937e+01
2.373000e+01	3.206262e-03	1.556148e-02	3.780681e-06	1.489705e-02	1.042193e-01	2.083050e-01	-1.449060e+01
2.374000e+01	3.098934e-03	2.203665e-02	-8.084300e-06	2.161619e-02	8.786921e-02	2.100439e-01	-1.450947e+01
2.375000e+01	2.994013e-03	2.852499e-02	-2.311610e-05	2.834919e-02	7.155810e-02	2.116981e-01	-1.452594e+01
2.376000e+01	2.891595e-03	3.502570e-02	-4.133591e-05	3.509521e-02	5.528775e-02	2.132497e-01	-1.453992e+01
2.377000e+01	2.791778e-03	4.153796e-02	-6.276128e-05	4.185341e-02	3.903228e-02	2.146956e-01	-1.455131e+01
2.378000e+01	2.694659e-03	4.806094e-02	-8.741909e-05	4.862293e-02	2.277367e-02	2.160414e-01	-1.456002e+01
2.379000e+01	2.600342e-03	5.459378e-02	-1.153387e-04	5.540289e-02	6.504128e-03	2.172989e-01	-1.456595e+01
2.380000e+01	2.508966e-03	6.113566e-02	-1.465612e-04	6.219243e-02	-9.699177e-03	2.185051e-01	-1.456893e+01
2.381000e+01	2.420599e-03	6.768575e-02	-1.811528e-04	6.899071e-02	-2.594203e-02	2.197122e-01	-1.456882e+01
