"Adams Car Assembly (Adams 2019)"
	"2019-11-"	"2 21:42:24"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"TR_Steering"	"  Assembly"	"     (N/A)"	"     (N/A)"	"Result Container"

".horus.simu100max_swept.TR_Steering.steering_Input.TIME"	".horus.simu100max_swept.TR_Steering.steering_Input.steering_wheel_angle_front"	".horus.simu100max_swept.TR_Steering.steering_Input.pitman_arm_rotation_or_rack_travel_front"	".horus.simu100max_swept.TR_Steering.steering_Input.diff_btwn_pitman_arm_rot_and_steering_gear_rot_front"	".horus.simu100max_swept.TR_Steering.steering_Input.steering_wheel_angle_at_adams_joint_front"	".horus.simu100max_swept.TR_Steering.steering_Input.steering_system_angular_compliance_front"	".horus.simu100max_swept.TR_Steering.steering_Input.angle_at_column_sim_stat_joint_front"
7.823000e+01	9.678739e+00	-1.028578e+00	0.000000e+00	9.678739e+00	0.000000e+00	1.065814e-14
7.824000e+01	9.079957e+00	-9.648589e-01	0.000000e+00	9.079957e+00	0.000000e+00	-3.179679e-13
7.825000e+01	8.461621e+00	-8.990347e-01	0.000000e+00	8.461621e+00	0.000000e+00	1.421085e-14
7.826000e+01	7.825184e+00	-8.312598e-01	0.000000e+00	7.825184e+00	0.000000e+00	3.312906e-13
7.827000e+01	7.172143e+00	-7.616932e-01	0.000000e+00	7.172143e+00	0.000000e+00	-1.243450e-14
7.828000e+01	6.504034e+00	-6.904994e-01	0.000000e+00	6.504034e+00	0.000000e+00	-3.321787e-13
7.829000e+01	5.822431e+00	-6.178472e-01	0.000000e+00	5.822431e+00	0.000000e+00	1.243450e-14
7.830000e+01	5.128939e+00	-5.439094e-01	0.000000e+00	5.128939e+00	0.000000e+00	3.428369e-13
7.831000e+01	4.425194e+00	-4.688620e-01	0.000000e+00	4.425194e+00	0.000000e+00	0.000000e+00
7.832000e+01	3.712858e+00	-3.928842e-01	0.000000e+00	3.712858e+00	0.000000e+00	-3.299583e-13
7.833000e+01	2.993611e+00	-3.161579e-01	0.000000e+00	2.993611e+00	0.000000e+00	0.000000e+00
7.834000e+01	2.269153e+00	-2.388675e-01	0.000000e+00	2.269153e+00	0.000000e+00	3.317346e-13
7.835000e+01	1.541198e+00	-1.611990e-01	0.000000e+00	1.541198e+00	0.000000e+00	-1.265654e-14
7.836000e+01	8.114671e-01	-8.333977e-02	0.000000e+00	8.114671e-01	0.000000e+00	-3.308465e-13
7.837000e+01	8.168875e-02	-5.478177e-03	0.000000e+00	8.168875e-02	0.000000e+00	0.000000e+00
7.838000e+01	-6.464084e-01	7.219733e-02	0.000000e+00	-6.464084e-01	0.000000e+00	3.047562e-13
7.839000e+01	-1.371098e+00	1.494990e-01	0.000000e+00	-1.371098e+00	0.000000e+00	1.176836e-14
7.840000e+01	-2.090662e+00	2.262402e-01	0.000000e+00	-2.090662e+00	0.000000e+00	-2.793321e-13
7.841000e+01	-2.803392e+00	3.022356e-01	0.000000e+00	-2.803392e+00	0.000000e+00	0.000000e+00
7.842000e+01	-3.507594e+00	3.773020e-01	0.000000e+00	-3.507594e+00	0.000000e+00	2.917666e-13
7.843000e+01	-4.201596e+00	4.512582e-01	0.000000e+00	-4.201596e+00	0.000000e+00	1.332268e-14
7.844000e+01	-4.883746e+00	5.239263e-01	0.000000e+00	-4.883746e+00	0.000000e+00	-2.531308e-13
7.845000e+01	-5.552421e+00	5.951314e-01	0.000000e+00	-5.552421e+00	0.000000e+00	-4.698464e-13
7.846000e+01	-6.206028e+00	6.647026e-01	0.000000e+00	-6.206028e+00	0.000000e+00	2.753353e-14
7.847000e+01	-6.843010e+00	7.324730e-01	0.000000e+00	-6.843010e+00	0.000000e+00	0.000000e+00
7.848000e+01	-7.461846e+00	7.982806e-01	0.000000e+00	-7.461846e+00	0.000000e+00	9.059420e-14
7.849000e+01	-8.061061e+00	8.619684e-01	0.000000e+00	-8.061061e+00	0.000000e+00	3.073097e-13
7.850000e+01	-8.639221e+00	9.233849e-01	0.000000e+00	-8.639221e+00	0.000000e+00	6.217249e-14
7.851000e+01	-9.194946e+00	9.823845e-01	0.000000e+00	-9.194946e+00	0.000000e+00	5.329071e-14
7.852000e+01	-9.726904e+00	1.038828e+00	0.000000e+00	-9.726904e+00	0.000000e+00	2.522427e-13
7.853000e+01	-1.023382e+01	1.092581e+00	0.000000e+00	-1.023382e+01	0.000000e+00	1.190159e-13
7.854000e+01	-1.071448e+01	1.143518e+00	0.000000e+00	-1.071448e+01	0.000000e+00	3.161915e-13
7.855000e+01	-1.116774e+01	1.191519e+00	0.000000e+00	-1.116774e+01	0.000000e+00	1.882938e-13
7.856000e+01	-1.159249e+01	1.236472e+00	0.000000e+00	-1.159249e+01	0.000000e+00	4.298784e-13
7.857000e+01	-1.198772e+01	1.278273e+00	0.000000e+00	-1.198772e+01	0.000000e+00	2.025047e-13
7.858000e+01	-1.235248e+01	1.316822e+00	0.000000e+00	-1.235248e+01	0.000000e+00	4.298784e-13
7.859000e+01	-1.268588e+01	1.352031e+00	0.000000e+00	-1.268588e+01	0.000000e+00	2.540190e-13
7.860000e+01	-1.298712e+01	1.383818e+00	0.000000e+00	-1.298712e+01	0.000000e+00	5.595524e-13
7.861000e+01	-1.325547e+01	1.412109e+00	0.000000e+00	-1.325547e+01	0.000000e+00	2.806644e-13
7.862000e+01	-1.349027e+01	1.436839e+00	0.000000e+00	-1.349027e+01	0.000000e+00	5.222489e-13
7.863000e+01	-1.369096e+01	1.457949e+00	0.000000e+00	-1.369096e+01	0.000000e+00	2.806644e-13
7.864000e+01	-1.385704e+01	1.475390e+00	0.000000e+00	-1.385704e+01	0.000000e+00	5.613288e-13
7.865000e+01	-1.398810e+01	1.489122e+00	0.000000e+00	-1.398810e+01	0.000000e+00	2.664535e-13
7.866000e+01	-1.408382e+01	1.499112e+00	0.000000e+00	-1.408382e+01	0.000000e+00	4.973799e-13
7.867000e+01	-1.414395e+01	1.505336e+00	0.000000e+00	-1.414395e+01	0.000000e+00	2.398082e-13
7.868000e+01	-1.416834e+01	1.507778e+00	0.000000e+00	-1.416834e+01	0.000000e+00	4.334311e-13
7.869000e+01	-1.415691e+01	1.506432e+00	0.000000e+00	-1.415691e+01	0.000000e+00	1.989520e-13
7.870000e+01	-1.410969e+01	1.501299e+00	0.000000e+00	-1.410969e+01	0.000000e+00	3.534950e-13
7.871000e+01	-1.402675e+01	1.492390e+00	0.000000e+00	-1.402675e+01	0.000000e+00	1.687539e-13
7.872000e+01	-1.390830e+01	1.479722e+00	0.000000e+00	-1.390830e+01	0.000000e+00	2.895462e-13
7.873000e+01	-1.375460e+01	1.463323e+00	0.000000e+00	-1.375460e+01	0.000000e+00	-1.598721e-14
7.874000e+01	-1.356600e+01	1.443229e+00	0.000000e+00	-1.356600e+01	0.000000e+00	-6.394885e-14
7.875000e+01	-1.334295e+01	1.419485e+00	0.000000e+00	-1.334295e+01	0.000000e+00	7.815970e-14
7.876000e+01	-1.308596e+01	1.392143e+00	0.000000e+00	-1.308596e+01	0.000000e+00	3.446132e-13
7.877000e+01	-1.279563e+01	1.361263e+00	0.000000e+00	-1.279563e+01	0.000000e+00	6.750156e-14
7.878000e+01	-1.247265e+01	1.326916e+00	0.000000e+00	-1.247265e+01	0.000000e+00	-9.769963e-14
7.879000e+01	-1.211778e+01	1.289180e+00	0.000000e+00	-1.211778e+01	0.000000e+00	-1.794120e-13
7.880000e+01	-1.173185e+01	1.248138e+00	0.000000e+00	-1.173185e+01	0.000000e+00	-2.131628e-13
7.881000e+01	-1.131578e+01	1.203886e+00	0.000000e+00	-1.131578e+01	0.000000e+00	-2.131628e-13
7.882000e+01	-1.087055e+01	1.156524e+00	0.000000e+00	-1.087055e+01	0.000000e+00	-1.776357e-13
7.883000e+01	-1.039722e+01	1.106162e+00	0.000000e+00	-1.039722e+01	0.000000e+00	-9.947598e-14
7.884000e+01	-9.896916e+00	1.052917e+00	0.000000e+00	-9.896916e+00	0.000000e+00	-2.486900e-14
7.885000e+01	-9.370821e+00	9.969117e-01	0.000000e+00	-9.370821e+00	0.000000e+00	6.394885e-14
7.886000e+01	-8.820190e+00	9.382779e-01	0.000000e+00	-8.820190e+00	0.000000e+00	1.776357e-13
7.887000e+01	-8.246334e+00	8.771533e-01	0.000000e+00	-8.246334e+00	0.000000e+00	2.913225e-13
7.888000e+01	-7.650622e+00	8.136823e-01	0.000000e+00	-7.650622e+00	0.000000e+00	3.943512e-13
7.889000e+01	-7.034475e+00	7.480154e-01	0.000000e+00	-7.034475e+00	0.000000e+00	5.107026e-13
7.890000e+01	-6.399364e+00	6.803091e-01	0.000000e+00	-6.399364e+00	0.000000e+00	0.000000e+00
7.891000e+01	-5.746807e+00	6.107254e-01	0.000000e+00	-5.746807e+00	0.000000e+00	-4.956036e-13
7.892000e+01	-5.078366e+00	5.394315e-01	0.000000e+00	-5.078366e+00	0.000000e+00	1.243450e-14
7.893000e+01	-4.395640e+00	4.665997e-01	0.000000e+00	-4.395640e+00	0.000000e+00	5.089262e-13
7.894000e+01	-3.700265e+00	3.924066e-01	0.000000e+00	-3.700265e+00	0.000000e+00	-1.199041e-14
7.895000e+01	-2.993908e+00	3.170321e-01	0.000000e+00	-2.993908e+00	0.000000e+00	-5.218048e-13
7.896000e+01	-2.278262e+00	2.406596e-01	0.000000e+00	-2.278262e+00	0.000000e+00	0.000000e+00
7.897000e+01	-1.555047e+00	1.634751e-01	0.000000e+00	-1.555047e+00	0.000000e+00	5.477840e-13
7.898000e+01	-8.259977e-01	8.566727e-02	0.000000e+00	-8.259977e-01	0.000000e+00	0.000000e+00
7.899000e+01	-9.286771e-02	7.426613e-03	0.000000e+00	-9.286771e-02	0.000000e+00	-5.472567e-13
7.900000e+01	6.425800e-01	-7.105497e-02	0.000000e+00	6.425800e-01	0.000000e+00	0.000000e+00
7.901000e+01	1.378576e+00	-1.495846e-01	0.000000e+00	1.378576e+00	0.000000e+00	5.484502e-13
7.902000e+01	2.113347e+00	-2.279690e-01	0.000000e+00	2.113347e+00	0.000000e+00	-1.154632e-14
7.903000e+01	2.845123e+00	-3.060153e-01	0.000000e+00	2.845123e+00	0.000000e+00	-5.466738e-13
7.904000e+01	3.572140e+00	-3.835321e-01	0.000000e+00	3.572140e+00	0.000000e+00	0.000000e+00
7.905000e+01	4.292644e+00	-4.603292e-01	0.000000e+00	4.292644e+00	0.000000e+00	5.320189e-13
7.906000e+01	5.004894e+00	-5.362185e-01	0.000000e+00	5.004894e+00	0.000000e+00	0.000000e+00
7.907000e+01	5.707171e+00	-6.110143e-01	0.000000e+00	5.707171e+00	0.000000e+00	-5.595524e-13
7.908000e+01	6.397777e+00	-6.845339e-01	0.000000e+00	6.397777e+00	0.000000e+00	-2.486900e-14
7.909000e+01	7.075040e+00	-7.565978e-01	0.000000e+00	7.075040e+00	0.000000e+00	4.973799e-13
7.910000e+01	7.737321e+00	-8.270306e-01	0.000000e+00	7.737321e+00	0.000000e+00	-2.575717e-14
7.911000e+01	8.383017e+00	-8.956613e-01	0.000000e+00	8.383017e+00	0.000000e+00	-3.730349e-14
7.912000e+01	9.010560e+00	-9.623233e-01	0.000000e+00	9.010560e+00	0.000000e+00	-1.687539e-13
7.913000e+01	9.618430e+00	-1.026856e+00	0.000000e+00	9.618430e+00	0.000000e+00	-4.316547e-13
7.914000e+01	1.020515e+01	-1.089103e+00	0.000000e+00	1.020515e+01	0.000000e+00	-8.526513e-14
7.915000e+01	1.076929e+01	-1.148915e+00	0.000000e+00	1.076929e+01	0.000000e+00	3.907985e-14
7.916000e+01	1.130949e+01	-1.206150e+00	0.000000e+00	1.130949e+01	0.000000e+00	-7.638334e-14
7.917000e+01	1.182442e+01	-1.260670e+00	0.000000e+00	1.182442e+01	0.000000e+00	-4.778400e-13
7.918000e+01	1.231283e+01	-1.312345e+00	0.000000e+00	1.231283e+01	0.000000e+00	-1.634248e-13
7.919000e+01	1.277354e+01	-1.361054e+00	0.000000e+00	1.277354e+01	0.000000e+00	-2.255973e-13
7.920000e+01	1.320541e+01	-1.406680e+00	0.000000e+00	1.320541e+01	0.000000e+00	0.000000e+00
7.921000e+01	1.360738e+01	-1.449116e+00	0.000000e+00	1.360738e+01	0.000000e+00	-2.291500e-13
7.922000e+01	1.397849e+01	-1.488262e+00	0.000000e+00	1.397849e+01	0.000000e+00	-2.415845e-13
7.923000e+01	1.431780e+01	-1.524025e+00	0.000000e+00	1.431780e+01	0.000000e+00	-1.243450e-14
7.924000e+01	1.462450e+01	-1.556322e+00	0.000000e+00	1.462450e+01	0.000000e+00	-3.748113e-13
7.925000e+01	1.489781e+01	-1.585078e+00	0.000000e+00	1.489781e+01	0.000000e+00	-2.948752e-13
7.926000e+01	1.513708e+01	-1.610223e+00	0.000000e+00	1.513708e+01	0.000000e+00	1.243450e-14
7.927000e+01	1.534171e+01	-1.631700e+00	0.000000e+00	1.534171e+01	0.000000e+00	-3.463896e-13
7.928000e+01	1.551118e+01	-1.649458e+00	0.000000e+00	1.551118e+01	0.000000e+00	-3.019807e-13
7.929000e+01	1.564507e+01	-1.663455e+00	0.000000e+00	1.564507e+01	0.000000e+00	0.000000e+00
7.930000e+01	1.574305e+01	-1.673657e+00	0.000000e+00	1.574305e+01	0.000000e+00	-2.824407e-13
7.931000e+01	1.580486e+01	-1.680040e+00	0.000000e+00	1.580486e+01	0.000000e+00	-2.540190e-13
7.932000e+01	1.583034e+01	-1.682587e+00	0.000000e+00	1.583034e+01	0.000000e+00	-1.243450e-14
7.933000e+01	1.581942e+01	-1.681291e+00	0.000000e+00	1.581942e+01	0.000000e+00	-2.824407e-13
7.934000e+01	1.577209e+01	-1.676155e+00	0.000000e+00	1.577209e+01	0.000000e+00	-2.291500e-13
7.935000e+01	1.568848e+01	-1.667188e+00	0.000000e+00	1.568848e+01	0.000000e+00	8.881784e-15
7.936000e+01	1.556876e+01	-1.654409e+00	0.000000e+00	1.556876e+01	0.000000e+00	-1.314504e-13
7.937000e+01	1.541321e+01	-1.637846e+00	0.000000e+00	1.541321e+01	0.000000e+00	0.000000e+00
7.938000e+01	1.522220e+01	-1.617535e+00	0.000000e+00	1.522220e+01	0.000000e+00	-1.154632e-13
7.939000e+01	1.499618e+01	-1.593523e+00	0.000000e+00	1.499618e+01	0.000000e+00	-4.760636e-13
7.940000e+01	1.473569e+01	-1.565862e+00	0.000000e+00	1.473569e+01	0.000000e+00	-1.119105e-13
7.941000e+01	1.444134e+01	-1.534616e+00	0.000000e+00	1.444134e+01	0.000000e+00	1.243450e-13
7.942000e+01	1.411383e+01	-1.499855e+00	0.000000e+00	1.411383e+01	0.000000e+00	2.540190e-13
7.943000e+01	1.375396e+01	-1.461659e+00	0.000000e+00	1.375396e+01	0.000000e+00	2.806644e-13
7.944000e+01	1.336259e+01	-1.420114e+00	0.000000e+00	1.336259e+01	0.000000e+00	2.433609e-13
7.945000e+01	1.294065e+01	-1.375318e+00	0.000000e+00	1.294065e+01	0.000000e+00	1.421085e-13
7.946000e+01	1.248917e+01	-1.327374e+00	0.000000e+00	1.248917e+01	0.000000e+00	2.486900e-14
7.947000e+01	1.200923e+01	-1.276393e+00	0.000000e+00	1.200923e+01	0.000000e+00	-1.367795e-13
7.948000e+01	1.150199e+01	-1.222496e+00	0.000000e+00	1.150199e+01	0.000000e+00	-3.250733e-13
7.949000e+01	1.096867e+01	-1.165808e+00	0.000000e+00	1.096867e+01	0.000000e+00	-4.973799e-13
7.950000e+01	1.041057e+01	-1.106466e+00	0.000000e+00	1.041057e+01	0.000000e+00	-1.243450e-14
7.951000e+01	9.829044e+00	-1.044608e+00	0.000000e+00	9.829044e+00	0.000000e+00	4.671818e-13
7.952000e+01	9.225492e+00	-9.803847e-01	0.000000e+00	9.225492e+00	0.000000e+00	0.000000e+00
7.953000e+01	8.601382e+00	-9.139489e-01	0.000000e+00	8.601382e+00	0.000000e+00	-4.565237e-13
7.954000e+01	7.958229e+00	-8.454613e-01	0.000000e+00	7.958229e+00	0.000000e+00	-1.509903e-14
7.955000e+01	7.297597e+00	-7.750881e-01	0.000000e+00	7.297597e+00	0.000000e+00	4.325429e-13
7.956000e+01	6.621091e+00	-7.030006e-01	0.000000e+00	6.621091e+00	0.000000e+00	0.000000e+00
7.957000e+01	5.930358e+00	-6.293756e-01	0.000000e+00	5.930358e+00	0.000000e+00	-4.192202e-13
7.958000e+01	5.227080e+00	-5.543940e-01	0.000000e+00	5.227080e+00	0.000000e+00	-1.243450e-14
7.959000e+01	4.512971e+00	-4.782403e-01	0.000000e+00	4.512971e+00	0.000000e+00	4.067857e-13
7.960000e+01	3.789771e+00	-4.011025e-01	0.000000e+00	3.789771e+00	0.000000e+00	-1.243450e-14
7.961000e+01	3.059247e+00	-3.231714e-01	0.000000e+00	3.059247e+00	0.000000e+00	-4.063416e-13
7.962000e+01	2.323180e+00	-2.446401e-01	0.000000e+00	2.323180e+00	0.000000e+00	0.000000e+00
7.963000e+01	1.583371e+00	-1.657042e-01	0.000000e+00	1.583371e+00	0.000000e+00	4.078959e-13
7.964000e+01	8.416264e-01	-8.656011e-02	0.000000e+00	8.416264e-01	0.000000e+00	0.000000e+00
7.965000e+01	9.976227e-02	-7.405677e-03	0.000000e+00	9.976227e-02	0.000000e+00	-4.072159e-13
7.966000e+01	-6.404058e-01	7.156108e-02	0.000000e+00	-6.404058e-01	0.000000e+00	0.000000e+00
7.967000e+01	-1.377065e+00	1.501428e-01	0.000000e+00	-1.377065e+00	0.000000e+00	4.081180e-13
7.968000e+01	-2.108409e+00	2.281434e-01	0.000000e+00	-2.108409e+00	0.000000e+00	-1.110223e-14
7.969000e+01	-2.832645e+00	3.053683e-01	0.000000e+00	-2.832645e+00	0.000000e+00	-3.934630e-13
7.970000e+01	-3.547995e+00	3.816250e-01	0.000000e+00	-3.547995e+00	0.000000e+00	0.000000e+00
7.971000e+01	-4.252703e+00	4.567235e-01	0.000000e+00	-4.252703e+00	0.000000e+00	4.067857e-13
7.972000e+01	-4.945036e+00	5.304770e-01	0.000000e+00	-4.945036e+00	0.000000e+00	1.243450e-14
7.973000e+01	-5.623292e+00	6.027023e-01	0.000000e+00	-5.623292e+00	0.000000e+00	-3.534950e-13
7.974000e+01	-6.285803e+00	6.732202e-01	0.000000e+00	-6.285803e+00	0.000000e+00	2.842171e-14
7.975000e+01	-6.930935e+00	7.418561e-01	0.000000e+00	-6.930935e+00	0.000000e+00	4.574119e-13
7.976000e+01	-7.557101e+00	8.084406e-01	0.000000e+00	-7.557101e+00	0.000000e+00	4.174439e-14
7.977000e+01	-8.162754e+00	8.728095e-01	0.000000e+00	-8.162754e+00	0.000000e+00	-2.451372e-13
7.978000e+01	-8.746401e+00	9.348050e-01	0.000000e+00	-8.746401e+00	0.000000e+00	-3.677059e-13
7.979000e+01	-9.306600e+00	9.942750e-01	0.000000e+00	-9.306600e+00	0.000000e+00	-2.966516e-13
7.980000e+01	-9.841965e+00	1.051074e+00	0.000000e+00	-9.841965e+00	0.000000e+00	1.421085e-14
7.981000e+01	-1.035117e+01	1.105065e+00	0.000000e+00	-1.035117e+01	0.000000e+00	0.000000e+00
7.982000e+01	-1.083296e+01	1.156115e+00	0.000000e+00	-1.083296e+01	0.000000e+00	2.930989e-13
7.983000e+01	-1.128613e+01	1.204101e+00	0.000000e+00	-1.128613e+01	0.000000e+00	1.794120e-13
7.984000e+01	-1.170956e+01	1.248908e+00	0.000000e+00	-1.170956e+01	0.000000e+00	4.778400e-13
7.985000e+01	-1.210219e+01	1.290426e+00	0.000000e+00	-1.210219e+01	0.000000e+00	2.060574e-13
7.986000e+01	-1.246306e+01	1.328557e+00	0.000000e+00	-1.246306e+01	0.000000e+00	4.245493e-13
7.987000e+01	-1.279125e+01	1.363209e+00	0.000000e+00	-1.279125e+01	0.000000e+00	2.469136e-13
7.988000e+01	-1.308596e+01	1.394298e+00	0.000000e+00	-1.308596e+01	0.000000e+00	5.702105e-13
7.989000e+01	-1.334643e+01	1.421751e+00	0.000000e+00	-1.334643e+01	0.000000e+00	2.557954e-13
7.990000e+01	-1.357202e+01	1.445500e+00	0.000000e+00	-1.357202e+01	0.000000e+00	4.831691e-13
7.991000e+01	-1.376215e+01	1.465489e+00	0.000000e+00	-1.376215e+01	0.000000e+00	2.593481e-13
7.992000e+01	-1.391635e+01	1.481670e+00	0.000000e+00	-1.391635e+01	0.000000e+00	5.737633e-13
7.993000e+01	-1.403422e+01	1.494003e+00	0.000000e+00	-1.403422e+01	0.000000e+00	2.700062e-13
7.994000e+01	-1.411546e+01	1.502459e+00	0.000000e+00	-1.411546e+01	0.000000e+00	4.831691e-13
7.995000e+01	-1.415985e+01	1.507015e+00	0.000000e+00	-1.415985e+01	0.000000e+00	2.398082e-13
7.996000e+01	-1.416727e+01	1.507660e+00	0.000000e+00	-1.416727e+01	0.000000e+00	4.511946e-13
7.997000e+01	-1.413768e+01	1.504392e+00	0.000000e+00	-1.413768e+01	0.000000e+00	2.291500e-13
7.998000e+01	-1.407115e+01	1.497215e+00	0.000000e+00	-1.407115e+01	0.000000e+00	3.765876e-13
7.999000e+01	-1.396783e+01	1.486145e+00	0.000000e+00	-1.396783e+01	0.000000e+00	1.687539e-13
8.000000e+01	-1.382795e+01	1.471207e+00	0.000000e+00	-1.382795e+01	0.000000e+00	2.788880e-13
8.001000e+01	-1.365185e+01	1.452434e+00	0.000000e+00	-1.365185e+01	0.000000e+00	0.000000e+00
8.002000e+01	-1.343995e+01	1.429869e+00	0.000000e+00	-1.343995e+01	0.000000e+00	-5.329071e-14
8.003000e+01	-1.319276e+01	1.403564e+00	0.000000e+00	-1.319276e+01	0.000000e+00	1.030287e-13
8.004000e+01	-1.291088e+01	1.373578e+00	0.000000e+00	-1.291088e+01	0.000000e+00	4.334311e-13
8.005000e+01	-1.259499e+01	1.339982e+00	0.000000e+00	-1.259499e+01	0.000000e+00	6.039613e-14
8.006000e+01	-1.224586e+01	1.302854e+00	0.000000e+00	-1.224586e+01	0.000000e+00	-2.184919e-13
8.007000e+01	-1.186433e+01	1.262281e+00	0.000000e+00	-1.186433e+01	0.000000e+00	-4.298784e-13
8.008000e+01	-1.145135e+01	1.218358e+00	0.000000e+00	-1.145135e+01	0.000000e+00	2.309264e-14
8.009000e+01	-1.100793e+01	1.171189e+00	0.000000e+00	-1.100793e+01	0.000000e+00	5.222489e-13
8.010000e+01	-1.053514e+01	1.120886e+00	0.000000e+00	-1.053514e+01	0.000000e+00	-1.421085e-14
8.011000e+01	-1.003415e+01	1.067570e+00	0.000000e+00	-1.003415e+01	0.000000e+00	-5.151435e-13
8.012000e+01	-9.506183e+00	1.011368e+00	0.000000e+00	-9.506183e+00	0.000000e+00	0.000000e+00
8.013000e+01	-8.952545e+00	9.524161e-01	0.000000e+00	-8.952545e+00	0.000000e+00	5.346834e-13
8.014000e+01	-8.374595e+00	8.908573e-01	0.000000e+00	-8.374595e+00	0.000000e+00	1.243450e-14
8.015000e+01	-7.773755e+00	8.268417e-01	0.000000e+00	-7.773755e+00	0.000000e+00	-5.089262e-13
8.016000e+01	-7.151508e+00	7.605259e-01	0.000000e+00	-7.151508e+00	0.000000e+00	0.000000e+00
8.017000e+01	-6.509388e+00	6.920732e-01	0.000000e+00	-6.509388e+00	0.000000e+00	5.329071e-13
8.018000e+01	-5.848979e+00	6.216526e-01	0.000000e+00	-5.848979e+00	0.000000e+00	1.776357e-15
8.019000e+01	-5.171915e+00	5.494387e-01	0.000000e+00	-5.171915e+00	0.000000e+00	-5.222489e-13
8.020000e+01	-4.479867e+00	4.756114e-01	0.000000e+00	-4.479867e+00	0.000000e+00	0.000000e+00
8.021000e+01	-3.774550e+00	4.003557e-01	0.000000e+00	-3.774550e+00	0.000000e+00	5.471179e-13
8.022000e+01	-3.057709e+00	3.238604e-01	0.000000e+00	-3.057709e+00	0.000000e+00	0.000000e+00
8.023000e+01	-2.331119e+00	2.463174e-01	0.000000e+00	-2.331119e+00	0.000000e+00	-5.604406e-13
8.024000e+01	-1.596583e+00	1.679220e-01	0.000000e+00	-1.596583e+00	0.000000e+00	0.000000e+00
8.025000e+01	-8.559222e-01	8.887200e-02	0.000000e+00	-8.559222e-01	0.000000e+00	5.471179e-13
8.026000e+01	-1.109753e-01	9.367156e-03	0.000000e+00	-1.109753e-01	0.000000e+00	0.000000e+00
8.027000e+01	6.364073e-01	-7.039115e-02	0.000000e+00	6.364073e-01	0.000000e+00	-5.592193e-13
8.028000e+01	1.384368e+00	-1.502006e-01	0.000000e+00	1.384368e+00	0.000000e+00	-1.354472e-14
8.029000e+01	2.131047e+00	-2.298584e-01	0.000000e+00	2.131047e+00	0.000000e+00	5.613288e-13
8.030000e+01	2.874585e+00	-3.091620e-01	0.000000e+00	2.874585e+00	0.000000e+00	-1.332268e-14
8.031000e+01	3.613132e+00	-3.879104e-01	0.000000e+00	3.613132e+00	0.000000e+00	-1.243450e-14
8.032000e+01	4.344847e+00	-4.659041e-01	0.000000e+00	4.344847e+00	0.000000e+00	-1.332268e-14
8.033000e+01	5.067905e+00	-5.429458e-01	0.000000e+00	5.067905e+00	0.000000e+00	-2.575717e-14
8.034000e+01	5.780503e+00	-6.188409e-01	0.000000e+00	5.780503e+00	0.000000e+00	-5.151435e-14
8.035000e+01	6.480862e+00	-6.933978e-01	0.000000e+00	6.480862e+00	0.000000e+00	-1.039169e-13
8.036000e+01	7.167231e+00	-7.664289e-01	0.000000e+00	7.167231e+00	0.000000e+00	-1.936229e-13
8.037000e+01	7.837896e+00	-8.377505e-01	0.000000e+00	7.837896e+00	0.000000e+00	-3.792522e-13
8.038000e+01	8.491177e+00	-9.071838e-01	0.000000e+00	8.491177e+00	0.000000e+00	-3.730349e-14
8.039000e+01	9.125440e+00	-9.745550e-01	0.000000e+00	9.125440e+00	0.000000e+00	2.060574e-13
8.040000e+01	9.739096e+00	-1.039696e+00	0.000000e+00	9.739096e+00	0.000000e+00	2.806644e-13
8.041000e+01	1.033060e+01	-1.102445e+00	0.000000e+00	1.033060e+01	0.000000e+00	1.900702e-13
8.042000e+01	1.089848e+01	-1.162647e+00	0.000000e+00	1.089848e+01	0.000000e+00	-1.048051e-13
8.043000e+01	1.144130e+01	-1.220153e+00	0.000000e+00	1.144130e+01	0.000000e+00	-1.243450e-14
8.044000e+01	1.195770e+01	-1.274820e+00	0.000000e+00	1.195770e+01	0.000000e+00	-2.184919e-13
8.045000e+01	1.244638e+01	-1.326516e+00	0.000000e+00	1.244638e+01	0.000000e+00	-1.900702e-13
8.046000e+01	1.290611e+01	-1.375112e+00	0.000000e+00	1.290611e+01	0.000000e+00	-5.595524e-13
8.047000e+01	1.333572e+01	-1.420492e+00	0.000000e+00	1.333572e+01	0.000000e+00	-2.273737e-13
8.048000e+01	1.373413e+01	-1.462543e+00	0.000000e+00	1.373413e+01	0.000000e+00	-3.801404e-13
8.049000e+01	1.410034e+01	-1.501164e+00	0.000000e+00	1.410034e+01	0.000000e+00	-2.646772e-13
8.050000e+01	1.443342e+01	-1.536261e+00	0.000000e+00	1.443342e+01	0.000000e+00	0.000000e+00
8.051000e+01	1.473252e+01	-1.567748e+00	0.000000e+00	1.473252e+01	0.000000e+00	-3.286260e-13
8.052000e+01	1.499688e+01	-1.595551e+00	0.000000e+00	1.499688e+01	0.000000e+00	-3.019807e-13
8.053000e+01	1.522583e+01	-1.619601e+00	0.000000e+00	1.522583e+01	0.000000e+00	-3.215206e-13
8.054000e+01	1.541877e+01	-1.639841e+00	0.000000e+00	1.541877e+01	0.000000e+00	-3.055334e-13
8.055000e+01	1.557522e+01	-1.656219e+00	0.000000e+00	1.557522e+01	0.000000e+00	-3.215206e-13
8.056000e+01	1.569477e+01	-1.668698e+00	0.000000e+00	1.569477e+01	0.000000e+00	-3.144152e-13
